update,ep_num,ep_score,ep_kills,ep_steps,start_p_x,start_alien_dir,start_swarm_drift
295,42637,296.2,31,1889,640,-1,71.2
295,42638,1077.3,40,1935,515,1,37.5
295,42639,324.6,28,1510,336,-1,11.2
295,42640,1099.4,40,2373,3,1,103.8
295,42641,1095.3,40,2605,491,1,30.0
295,42642,1011.6,40,2455,695,1,87.5
295,42643,1098.1,40,2553,574,-1,53.8
295,42644,654.7,37,1994,587,1,57.5
295,42645,436.0,33,2208,270,1,30.0
295,42646,1068.3,40,2596,621,-1,66.2
295,42647,877.3,40,2717,123,1,71.2
295,42648,1052.0,40,2348,40,-1,93.8
295,42649,1134.3,40,2359,619,1,66.2
295,42650,1095.9,40,2444,137,1,67.5
295,42651,1105.6,40,2406,526,1,40.0
295,42652,1109.3,40,2441,106,-1,75.0
295,42653,963.3,40,2379,348,-1,8.8
295,42654,865.8,40,3377,617,-1,65.0
295,42655,1076.0,40,2350,282,1,26.2
295,42656,515.2,34,1965,405,-1,6.2
295,42657,965.0,40,2635,527,-1,40.0
295,42658,1045.9,40,2356,743,-1,100.0
295,42659,1062.6,40,2406,754,1,103.8
295,42660,1117.2,40,2500,433,-1,13.8
295,42661,1092.8,40,2610,83,-1,82.5
295,42662,1112.1,40,2206,588,1,57.5
295,42663,662.2,37,2160,52,-1,90.0
295,42664,1097.6,40,2205,107,-1,75.0
295,42665,843.9,39,2725,246,-1,36.2
295,42666,1084.3,40,2236,114,-1,73.8
295,42667,652.4,35,2522,663,1,77.5
295,42668,1097.3,40,2533,437,1,15.0
295,42669,177.1,28,1677,694,-1,86.2
295,42670,1088.4,40,2280,92,-1,80.0
295,42671,1111.8,40,1900,55,1,90.0
295,42672,1043.6,40,2810,424,-1,11.2
295,42673,1075.8,40,2747,707,-1,90.0
295,42674,1052.0,40,2372,320,-1,16.2
295,42675,1059.5,40,2340,239,-1,38.8
295,42676,464.2,33,1900,326,1,15.0
295,42677,1100.2,40,2037,224,-1,42.5
295,42678,1057.0,40,2373,614,-1,65.0
295,42679,740.8,37,2580,723,-1,95.0
295,42680,1107.8,40,3054,557,1,48.8
295,42681,1046.2,40,2884,718,-1,93.8
295,42682,1120.4,40,2106,555,1,47.5
295,42683,1083.2,40,2209,519,1,37.5
295,42684,406.0,30,1606,609,-1,62.5
295,42685,1046.7,40,2655,417,1,10.0
295,42686,913.5,40,3130,236,1,40.0
295,42687,1022.6,40,3514,450,1,18.8
295,42688,191.0,24,1605,314,1,17.5
295,42689,447.9,31,1876,145,-1,65.0
295,42690,579.7,35,1870,190,1,52.5
295,42691,2.1,22,1642,224,-1,42.5
295,42692,292.3,28,1822,136,-1,67.5
295,42693,123.7,22,1544,87,1,81.2
295,42694,1079.0,40,2272,277,-1,27.5
295,42695,749.0,37,2449,366,1,3.8
295,42696,313.2,29,1849,94,1,78.8
295,42697,647.1,37,2137,238,1,38.8
295,42698,1069.5,40,2396,502,1,33.8
295,42699,1131.6,40,2125,620,1,66.2
295,42700,1062.0,40,2197,664,-1,78.8
295,42701,1078.7,40,2465,213,-1,46.2
295,42702,287.0,32,2159,700,-1,88.8
295,42703,634.0,34,2077,589,1,57.5
295,42704,1105.1,40,2473,615,1,65.0
295,42705,295.1,27,1627,749,1,102.5
295,42706,1073.0,40,2986,313,-1,17.5
295,42707,1071.2,40,2371,50,-1,91.2
295,42708,169.1,27,1636,506,-1,35.0
295,42709,980.6,40,2496,356,1,6.2
295,42710,1085.0,40,2323,532,-1,41.2
295,42711,277.8,28,1829,755,1,103.8
295,42712,1089.5,40,1940,200,-1,50.0
295,42713,631.1,37,2354,573,-1,52.5
295,42714,584.1,38,3279,272,-1,30.0
295,42715,647.2,35,2706,301,1,21.2
295,42716,657.5,35,2073,313,-1,17.5
295,42717,1102.4,40,2006,329,-1,13.8
295,42718,1014.8,40,2107,58,-1,88.8
295,42719,1093.1,40,2348,67,1,86.2
295,42720,1114.1,40,2090,23,-1,98.8
295,42721,1085.3,40,2367,572,1,52.5
295,42722,1103.4,40,2407,742,-1,100.0
295,42723,1081.5,40,2216,244,1,37.5
295,42724,1057.9,40,3781,300,-1,21.2
295,42725,1122.2,40,2013,510,1,35.0
295,42726,689.7,36,2246,601,-1,61.2
295,42727,1090.6,40,2175,52,1,90.0
295,42728,238.7,29,1852,506,1,35.0
295,42729,975.1,40,2701,548,1,46.2
295,42730,426.6,30,2051,233,1,40.0
295,42731,167.1,23,1560,112,1,73.8
295,42732,313.7,28,1975,366,1,3.8
295,42733,1096.3,40,2081,29,-1,97.5
295,42734,796.5,39,3575,168,1,58.8
295,42735,1096.1,40,2406,652,-1,75.0
295,42736,1049.5,40,2326,437,1,15.0
295,42737,364.4,33,2010,519,1,37.5
295,42738,665.5,37,2449,750,1,102.5
295,42739,485.1,32,1612,401,-1,5.0
295,42740,1095.4,40,2089,731,1,97.5
295,42741,962.1,40,3082,402,1,5.0
295,42742,1067.6,40,3476,382,1,0
295,42743,1100.5,40,2225,610,-1,63.8
295,42744,1081.6,40,2628,532,-1,41.2
295,42745,347.5,33,1836,38,1,95.0
295,42746,1097.4,40,2259,577,-1,53.8
295,42747,409.1,34,1929,529,-1,41.2
295,42748,1112.8,40,2718,83,-1,82.5
295,42749,190.8,24,1554,726,1,95.0
295,42750,1000.0,40,2427,30,-1,96.2
295,42751,1099.4,40,2454,330,1,13.8
295,42752,756.5,38,3334,259,1,32.5
295,42753,981.6,40,1856,406,-1,6.2
295,42754,992.4,40,2521,56,1,90.0
295,42755,1023.5,40,2518,454,1,20.0
295,42756,1079.3,40,2408,331,1,12.5
295,42757,944.3,40,2365,390,-1,2.5
295,42758,1077.7,40,3018,497,-1,32.5
295,42759,749.9,37,2413,709,1,91.2
295,42760,1115.1,40,2411,545,1,45.0
295,42761,1068.9,40,2097,331,-1,12.5
295,42762,1046.4,40,2652,155,1,62.5
295,42763,1048.7,40,2241,103,-1,76.2
295,42764,1046.4,40,2601,132,1,68.8
295,42765,529.0,33,1907,350,1,7.5
295,42766,1072.2,40,2920,613,1,63.8
295,42767,730.3,37,2359,117,-1,72.5
295,42768,205.4,29,1675,33,1,96.2
295,42769,1103.3,40,2307,514,-1,36.2
295,42770,1073.9,40,2450,490,1,30.0
295,42771,1069.1,40,2468,145,1,65.0
295,42772,1092.7,40,2508,129,1,68.8
295,42773,1091.9,40,2395,660,-1,77.5
295,42774,309.0,31,1683,68,1,86.2
295,42775,1046.5,40,2356,8,-1,102.5
295,42776,1099.5,40,2824,734,1,97.5
295,42777,1093.4,40,2431,527,-1,40.0
295,42778,1051.1,40,2193,175,-1,56.2
295,42779,1083.7,40,2923,231,-1,41.2
295,42780,1082.4,40,2746,642,-1,72.5
295,42781,1039.4,40,2338,404,-1,6.2
295,42782,1012.0,40,3568,213,1,46.2
295,42783,1131.9,40,1918,698,-1,87.5
295,42784,1023.8,40,2675,322,1,15.0
295,42785,1115.2,40,2241,168,-1,58.8
295,42786,828.7,40,2917,739,-1,98.8
295,42787,702.0,37,3276,74,-1,85.0
295,42788,693.4,36,2511,318,1,16.2
295,42789,1081.6,40,2544,589,1,57.5
295,42790,1114.7,40,2297,545,1,45.0
295,42791,1053.3,40,2906,68,-1,86.2
295,42792,1066.3,40,2343,176,-1,56.2
295,42793,944.8,40,2325,193,-1,51.2
295,42794,358.0,30,1770,393,-1,2.5
295,42795,1082.1,40,2106,181,-1,55.0
295,42796,961.0,40,2445,116,1,72.5
295,42797,128.2,26,1715,549,1,46.2
295,42798,1108.1,40,2586,654,1,75.0
295,42799,1065.5,40,3232,713,1,92.5
295,42800,1107.6,40,2322,353,1,7.5
295,42801,1085.3,40,1892,721,1,93.8
295,42802,311.9,29,1850,462,-1,22.5
295,42803,635.5,37,2446,172,-1,57.5
295,42804,292.9,27,1575,594,-1,58.8
295,42805,308.2,29,1882,245,1,37.5
295,42806,1104.2,40,2258,438,1,15.0
295,42807,1097.6,40,2161,281,1,27.5
295,42808,967.0,40,3591,726,-1,95.0
295,42809,1028.2,40,3175,66,1,86.2
295,42810,1045.7,40,2429,119,1,72.5
295,42811,1082.9,40,2389,599,1,60.0
295,42812,944.2,40,2584,467,1,23.8
295,42813,1126.3,40,1918,139,1,66.2
295,42814,528.8,33,1854,552,1,47.5
295,42815,1103.9,40,2441,648,1,73.8
295,42816,1122.8,40,1965,506,-1,35.0
295,42817,976.1,40,2367,150,-1,63.8
295,42818,464.5,33,2061,42,1,93.8
295,42819,312.7,28,1629,626,-1,67.5
295,42820,134.3,26,1686,680,1,82.5
295,42821,1106.3,40,2602,371,1,2.5
295,42822,749.9,38,3537,26,1,97.5
295,42823,1067.0,40,2776,462,-1,22.5
295,42824,1099.9,40,2583,310,1,18.8
295,42825,1037.9,40,3016,556,-1,48.8
295,42826,520.3,34,1903,413,-1,8.8
295,42827,499.7,34,2310,516,-1,37.5
295,42828,1084.4,40,3234,458,1,21.2
295,42829,1122.8,40,1916,485,1,28.8
295,42830,1133.6,40,1889,690,1,85.0
295,42831,1097.7,40,2114,385,1,1.2
295,42832,970.6,40,2476,202,1,48.8
295,42833,943.9,40,2228,576,-1,53.8
295,42834,1108.0,40,2340,49,1,91.2
295,42835,1083.1,40,2473,451,-1,18.8
295,42836,1042.9,40,2482,163,1,60.0
295,42837,1047.5,40,3453,487,1,28.8
295,42838,949.9,40,2636,682,1,83.8
295,42839,1072.5,40,2432,341,1,10.0
295,42840,1097.7,40,2080,732,1,97.5
295,42841,1104.6,40,2494,602,-1,61.2
295,42842,524.4,33,1740,385,-1,1.2
295,42843,1092.1,40,2570,127,-1,70.0
295,42844,1061.0,40,2908,21,-1,98.8
295,42845,1087.0,40,2241,127,1,70.0
295,42846,642.3,35,2198,444,-1,17.5
295,42847,405.6,30,1449,386,-1,1.2
295,42848,395.9,31,1836,35,1,95.0
295,42849,1082.5,40,2563,621,1,66.2
295,42850,363.1,30,1844,690,1,85.0
295,42851,1068.5,40,2716,263,-1,32.5
295,42852,1069.0,40,2757,175,-1,56.2
295,42853,1098.0,40,2119,448,-1,18.8
295,42854,1060.5,40,2466,239,1,38.8
295,42855,520.8,33,1897,95,1,78.8
295,42856,1072.0,40,2520,88,1,80.0
295,42857,1092.9,40,2526,472,-1,25.0
295,42858,698.7,36,2497,124,-1,70.0
295,42859,1055.9,40,3240,310,1,18.8
295,42860,1084.9,40,2352,531,-1,41.2
295,42861,985.3,40,2270,417,1,10.0
295,42862,1031.1,40,3114,284,-1,26.2
295,42863,862.9,40,3282,346,-1,8.8
295,42864,1095.2,40,2450,167,1,58.8
295,42865,1103.0,40,2488,648,-1,73.8
295,42866,964.2,40,2341,667,1,78.8
295,42867,1088.9,40,2398,416,-1,10.0
295,42868,1122.1,40,1930,533,-1,42.5
295,42869,1096.1,40,2087,576,-1,53.8
295,42870,1084.4,40,2198,223,1,42.5
295,42871,1101.4,40,2307,433,-1,13.8
295,42872,1057.9,40,2431,521,-1,38.8
295,42873,383.4,30,1562,518,1,37.5
295,42874,1098.3,40,2189,721,1,93.8
295,42875,1082.7,40,2742,678,-1,82.5
295,42876,1086.9,40,2550,208,-1,47.5
295,42877,1083.5,40,2153,183,-1,53.8
295,42878,482.4,33,1866,170,1,57.5
295,42879,1108.0,40,2462,217,-1,45.0
295,42880,1087.8,40,2744,156,1,61.2
295,42881,1056.5,40,2629,682,-1,83.8
295,42882,985.3,40,3615,539,1,43.8
295,42883,1070.2,40,2838,490,1,30.0
295,42884,1007.1,40,2742,213,-1,46.2
295,42885,1105.7,40,2408,585,-1,56.2
295,42886,1113.9,40,2064,613,1,63.8
295,42887,1070.3,40,2167,557,1,48.8
295,42888,1006.9,40,3624,524,1,40.0
295,42889,1092.0,40,2776,45,1,92.5
295,42890,420.6,34,2345,387,-1,1.2
295,42891,1094.9,40,2607,411,1,7.5
295,42892,837.8,40,2873,737,1,98.8
295,42893,1097.8,40,2778,324,1,15.0
295,42894,553.7,35,2046,281,-1,27.5
295,42895,1113.7,40,2412,22,1,98.8
295,42896,1043.1,40,3085,657,-1,76.2
295,42897,1080.1,40,2379,538,1,43.8
295,42898,1036.4,40,2463,757,1,103.8
295,42899,968.5,40,2493,237,1,38.8
295,42900,847.4,39,3222,446,-1,17.5
295,42901,1070.1,40,2346,355,-1,6.2
295,42902,1106.1,40,2435,44,-1,92.5
295,42903,1105.6,40,1925,490,-1,30.0
295,42904,1115.8,40,2259,253,1,35.0
295,42905,1056.0,40,2275,127,-1,70.0
295,42906,859.3,40,3269,269,-1,30.0
295,42907,1060.2,40,2499,418,-1,10.0
295,42908,290.1,31,1874,209,1,47.5
295,42909,1101.8,40,2033,475,-1,26.2
295,42910,1076.6,40,2132,453,1,20.0
295,42911,1104.6,40,2399,116,1,72.5
295,42912,938.5,40,3547,169,1,57.5
295,42913,1094.8,40,2729,196,1,50.0
295,42914,1100.5,40,2335,515,1,37.5
295,42915,1072.3,40,2270,693,-1,86.2
295,42916,1074.8,40,2205,655,1,76.2
295,42917,1103.0,40,3064,320,1,16.2
295,42918,391.3,31,1870,555,-1,47.5
295,42919,1116.6,40,2087,667,-1,78.8
295,42920,1086.5,40,2015,150,1,63.8
295,42921,261.8,26,1508,652,-1,75.0
295,42922,1056.0,40,2104,31,-1,96.2
295,42923,1120.5,40,2548,445,1,17.5
295,42924,255.9,26,1590,368,1,2.5
295,42925,1092.3,40,2251,288,1,25.0
295,42926,1083.2,40,2442,618,-1,65.0
295,42927,1104.2,40,2239,679,-1,82.5
295,42928,1065.1,40,2978,610,-1,63.8
295,42929,439.4,32,1891,478,1,26.2
295,42930,1072.2,40,2181,754,1,103.8
295,42931,331.3,28,1704,270,-1,30.0
295,42932,1120.0,40,1932,139,1,66.2
295,42933,583.5,34,1940,325,-1,15.0
295,42934,323.0,28,1643,540,-1,43.8
295,42935,647.1,37,2230,79,1,82.5
295,42936,1113.6,40,2037,269,-1,30.0
295,42937,1069.4,40,2170,290,-1,25.0
295,42938,230.0,25,2224,340,-1,10.0
295,42939,1124.3,40,2066,217,-1,45.0
295,42940,982.8,40,3118,582,-1,55.0
295,42941,1104.3,40,2125,89,1,80.0
295,42942,1080.9,40,3051,513,-1,36.2
295,42943,965.6,40,3016,742,1,100.0
295,42944,937.8,40,2451,684,1,83.8
295,42945,1123.6,40,2294,285,1,26.2
295,42946,1112.5,40,2013,259,-1,32.5
295,42947,546.4,33,1992,669,-1,80.0
295,42948,1117.1,40,2517,578,-1,55.0
295,42949,1120.0,40,2155,154,1,62.5
295,42950,1085.0,40,2583,126,-1,70.0
295,42951,1102.3,40,2240,434,1,15.0
295,42952,1087.4,40,2612,121,-1,71.2
295,42953,787.1,38,2429,86,-1,81.2
295,42954,553.2,35,2168,306,-1,20.0
295,42955,1021.3,40,2712,332,1,12.5
295,42956,966.0,40,2557,70,-1,85.0
295,42957,1017.2,40,3775,408,1,7.5
295,42958,1103.4,40,2360,92,-1,80.0
295,42959,1112.9,40,2054,341,-1,10.0
295,42960,178.1,28,1884,507,1,35.0
295,42961,314.8,28,1647,703,-1,88.8
295,42962,1096.8,40,2587,579,-1,55.0
295,42963,1106.3,40,2249,608,1,62.5
295,42964,1028.8,40,3190,396,-1,3.8
295,42965,465.9,33,2083,648,-1,73.8
295,42966,95.7,21,1539,257,-1,33.8
295,42967,804.5,39,3118,572,1,52.5
295,42968,1100.9,40,2533,50,-1,91.2
295,42969,1106.6,40,2156,186,1,53.8
295,42970,515.8,34,1770,393,-1,2.5
295,42971,1070.5,40,2222,665,1,78.8
295,42972,1098.3,40,2284,309,1,18.8
295,42973,1086.0,40,2469,250,1,35.0
295,42974,1051.6,40,2271,382,-1,0
295,42975,1099.0,40,2325,105,1,76.2
295,42976,537.6,32,1948,288,-1,25.0
295,42977,973.3,40,2790,173,1,57.5
295,42978,1090.2,40,2150,732,1,97.5
295,42979,255.6,26,1504,372,-1,1.2
295,42980,1027.9,40,2787,559,-1,48.8
295,42981,882.8,40,2885,662,-1,77.5
295,42982,1043.7,40,3047,594,-1,58.8
295,42983,1057.1,40,2156,1,1,105.0
295,42984,261.7,26,1470,363,-1,3.8
295,42985,1081.3,40,1975,418,-1,10.0
295,42986,1117.7,40,2312,100,1,77.5
295,42987,1099.5,40,2319,482,-1,27.5
295,42988,1109.7,40,2286,238,1,38.8
295,42989,1104.4,40,2389,452,-1,20.0
295,42990,1066.9,40,2314,674,-1,81.2
295,42991,1102.1,40,2345,574,-1,53.8
295,42992,1107.9,40,2342,468,-1,23.8
295,42993,605.8,34,2005,319,-1,16.2
295,42994,1102.2,40,2343,555,1,47.5
295,42995,673.4,35,2244,283,1,26.2
296,42996,798.9,38,2257,58,1,88.8
296,42997,1117.5,40,2147,125,1,70.0
296,42998,1063.2,40,2580,244,1,37.5
296,42999,1109.3,40,2717,602,1,61.2
296,43000,297.7,27,1815,269,-1,30.0
296,43001,1053.8,40,2425,648,1,73.8
296,43002,397.2,29,1973,175,-1,56.2
296,43003,531.7,39,3864,454,-1,20.0
296,43004,1063.5,40,2435,148,1,63.8
296,43005,1025.7,40,3084,221,1,43.8
296,43006,282.1,30,1616,418,-1,10.0
296,43007,1067.4,40,2916,400,-1,5.0
296,43008,1113.1,40,2089,19,1,100.0
296,43009,1070.3,40,2663,747,-1,101.2
296,43010,759.5,37,2540,581,1,55.0
296,43011,1098.3,40,2413,317,1,17.5
296,43012,1079.5,40,2036,682,-1,83.8
296,43013,1063.2,40,2647,342,-1,10.0
296,43014,1077.9,40,2559,633,-1,70.0
296,43015,1106.5,40,2163,546,1,45.0
296,43016,964.7,40,2250,226,-1,42.5
296,43017,1100.6,40,2021,595,-1,58.8
296,43018,1106.9,40,2865,632,1,70.0
296,43019,402.0,30,1629,112,1,73.8
296,43020,1117.5,40,2065,444,1,17.5
296,43021,360.0,32,1912,524,1,40.0
296,43022,1093.8,40,2344,377,-1,0
296,43023,981.1,40,2560,391,1,2.5
296,43024,1116.2,40,2350,557,1,48.8
296,43025,632.7,37,2115,257,-1,33.8
296,43026,178.2,24,1453,405,-1,6.2
296,43027,1090.4,40,2428,381,-1,0
296,43028,1102.0,40,2149,448,-1,18.8
296,43029,135.9,22,1494,587,-1,57.5
296,43030,394.0,33,1640,527,-1,40.0
296,43031,253.8,26,1585,475,1,26.2
296,43032,1095.8,40,3030,80,1,82.5
296,43033,1109.6,40,2341,75,-1,83.8
296,43034,1076.3,40,3198,294,1,23.8
296,43035,1085.8,40,2176,196,1,50.0
296,43036,1112.9,40,2081,133,-1,67.5
296,43037,1098.2,40,2027,664,-1,78.8
296,43038,712.9,39,2433,354,-1,6.2
296,43039,1073.8,40,2315,697,-1,87.5
296,43040,328.8,28,1542,607,1,62.5
296,43041,1093.2,40,2158,266,-1,31.2
296,43042,588.1,38,2263,532,1,41.2
296,43043,197.0,24,1549,213,-1,46.2
296,43044,1099.1,40,2450,268,1,30.0
296,43045,144.4,23,1530,746,1,101.2
296,43046,553.1,35,2124,72,-1,85.0
296,43047,1022.9,40,2897,487,-1,28.8
296,43048,979.8,40,2743,342,1,10.0
296,43049,1111.2,40,2329,343,1,10.0
296,43050,955.8,40,2135,608,-1,62.5
296,43051,593.7,36,2124,360,-1,5.0
296,43052,1094.4,40,3114,614,1,65.0
296,43053,1114.5,40,1906,220,-1,43.8
296,43054,1100.4,40,2448,413,1,8.8
296,43055,1103.8,40,2376,624,1,67.5
296,43056,1102.2,40,2236,756,1,103.8
296,43057,1006.4,40,2651,574,-1,53.8
296,43058,1108.8,40,2084,703,-1,88.8
296,43059,1120.5,40,2383,28,-1,97.5
296,43060,767.6,38,3063,408,1,7.5
296,43061,1116.6,40,2109,613,1,63.8
296,43062,483.2,33,2131,574,-1,53.8
296,43063,477.0,32,1659,354,-1,6.2
296,43064,747.7,37,2286,94,1,78.8
296,43065,584.0,33,2369,486,1,28.8
296,43066,1073.5,40,2862,233,1,40.0
296,43067,1112.9,40,2077,703,1,88.8
296,43068,1056.1,40,2167,443,-1,17.5
296,43069,756.9,37,2484,574,1,53.8
296,43070,1112.6,40,2077,443,-1,17.5
296,43071,1070.5,40,2620,480,1,27.5
296,43072,1096.7,40,2776,227,1,42.5
296,43073,1097.0,40,2282,140,-1,66.2
296,43074,864.6,40,3190,665,-1,78.8
296,43075,403.4,31,1852,654,1,75.0
296,43076,1044.6,40,2613,391,1,2.5
296,43077,979.5,40,2633,37,-1,95.0
296,43078,1120.4,40,2017,286,1,25.0
296,43079,1088.3,40,2421,727,-1,96.2
296,43080,954.2,40,2593,237,1,38.8
296,43081,958.5,40,2024,39,-1,93.8
296,43082,1050.1,40,3092,353,1,7.5
296,43083,412.8,32,1851,6,-1,103.8
296,43084,1104.3,40,2253,760,-1,105.0
296,43085,1087.4,40,2408,13,1,101.2
296,43086,407.7,30,1462,313,-1,17.5
296,43087,1118.8,40,2456,645,-1,72.5
296,43088,670.6,35,2445,203,1,48.8
296,43089,1092.1,40,2259,5,-1,103.8
296,43090,363.5,29,1450,368,-1,2.5
296,43091,1063.4,40,2617,672,1,80.0
296,43092,983.2,40,3107,366,-1,3.8
296,43093,1031.8,40,2306,423,-1,11.2
296,43094,365.2,30,1877,221,1,43.8
296,43095,784.3,39,3206,661,-1,77.5
296,43096,201.2,24,1595,240,1,38.8
296,43097,442.1,32,1845,318,-1,16.2
296,43098,1090.5,40,2452,438,1,15.0
296,43099,1090.3,40,2244,463,-1,22.5
296,43100,980.5,40,2452,132,1,68.8
296,43101,389.4,30,1518,500,-1,32.5
296,43102,1102.9,40,2171,277,1,27.5
296,43103,1093.9,40,2229,361,-1,5.0
296,43104,576.5,36,2490,465,-1,22.5
296,43105,1117.1,40,2636,6,-1,103.8
296,43106,1063.2,40,2467,268,1,30.0
296,43107,1086.7,40,2076,131,1,68.8
296,43108,833.3,39,2726,534,1,42.5
296,43109,1042.4,40,2814,674,1,81.2
296,43110,119.2,27,1904,416,1,10.0
296,43111,1085.3,40,2175,361,-1,5.0
296,43112,328.6,33,2173,114,1,73.8
296,43113,677.1,35,2589,96,1,78.8
296,43114,1100.1,40,2634,543,-1,45.0
296,43115,1004.7,40,2199,574,1,53.8
296,43116,846.7,40,2213,513,1,36.2
296,43117,989.3,40,2374,361,1,5.0
296,43118,1054.1,40,2341,363,-1,3.8
296,43119,726.7,39,2742,190,-1,52.5
296,43120,238.2,29,1691,5,-1,103.8
296,43121,1099.0,40,1938,656,-1,76.2
296,43122,1079.9,40,2461,639,-1,71.2
296,43123,1101.4,40,2055,460,-1,21.2
296,43124,1105.3,40,2473,647,1,73.8
296,43125,1116.2,40,2095,491,-1,30.0
296,43126,190.6,24,1465,389,-1,2.5
296,43127,1076.6,40,2592,609,1,62.5
296,43128,999.2,40,2384,186,-1,53.8
296,43129,1016.9,40,3267,512,-1,36.2
296,43130,1047.4,40,2657,703,1,88.8
296,43131,1071.2,40,2871,686,-1,85.0
296,43132,1090.0,40,2068,500,1,32.5
296,43133,313.3,31,1725,257,1,33.8
296,43134,1033.6,40,2674,140,1,66.2
296,43135,504.4,36,2248,160,1,60.0
296,43136,1024.4,40,2670,113,1,73.8
296,43137,1094.2,40,2191,90,-1,80.0
296,43138,1111.0,40,2366,589,-1,57.5
296,43139,945.9,40,3098,157,1,61.2
296,43140,855.4,39,3507,137,1,67.5
296,43141,348.9,30,1907,406,1,6.2
296,43142,1074.3,40,3057,76,1,83.8
296,43143,1099.2,40,2060,52,-1,90.0
296,43144,249.6,26,1537,677,1,82.5
296,43145,1057.0,40,2444,163,-1,60.0
296,43146,1083.5,40,2895,400,-1,5.0
296,43147,1118.2,40,2124,587,-1,57.5
296,43148,1088.2,40,2342,707,-1,90.0
296,43149,261.7,30,1634,262,-1,32.5
296,43150,1106.7,40,2355,650,1,75.0
296,43151,1104.2,40,2197,424,1,11.2
296,43152,1104.7,40,2762,100,1,77.5
296,43153,882.6,40,3009,643,-1,72.5
296,43154,912.8,40,2656,705,1,90.0
296,43155,101.8,21,1519,414,-1,8.8
296,43156,1071.3,40,2679,360,-1,5.0
296,43157,914.9,40,2844,301,1,21.2
296,43158,104.4,25,1676,73,-1,85.0
296,43159,314.6,32,1809,413,1,8.8
296,43160,1122.8,40,1993,449,1,18.8
296,43161,1078.9,40,2418,244,-1,37.5
296,43162,947.0,40,2524,122,-1,71.2
296,43163,1077.9,40,2271,64,1,87.5
296,43164,1088.3,40,2789,547,-1,46.2
296,43165,1104.5,40,2297,574,1,53.8
296,43166,463.8,36,2415,348,-1,8.8
296,43167,201.1,24,1559,168,-1,58.8
296,43168,1106.6,40,2744,731,-1,97.5
296,43169,1101.1,40,2335,440,1,16.2
296,43170,1071.2,40,2933,592,-1,58.8
296,43171,1113.9,40,2018,699,-1,87.5
296,43172,1067.7,40,2686,572,1,52.5
296,43173,1048.3,40,2578,487,1,28.8
296,43174,1070.2,40,2443,286,-1,25.0
296,43175,1089.8,40,2935,306,-1,20.0
296,43176,1069.2,40,2935,34,-1,95.0
296,43177,1063.6,40,2023,632,-1,70.0
296,43178,205.5,29,1732,287,1,25.0
296,43179,1090.0,40,2751,477,1,26.2
296,43180,860.8,39,3147,440,1,16.2
296,43181,1091.8,40,2512,214,1,45.0
296,43182,1086.8,40,2371,98,-1,77.5
296,43183,1103.7,40,2760,618,1,65.0
296,43184,1023.9,40,2747,114,-1,73.8
296,43185,959.9,40,2349,663,-1,77.5
296,43186,1061.2,40,3166,569,-1,52.5
296,43187,925.1,40,2631,719,1,93.8
296,43188,1099.4,40,2871,149,-1,63.8
296,43189,1040.4,40,2217,362,1,5.0
296,43190,641.4,38,3030,171,-1,57.5
296,43191,1084.1,40,2472,682,-1,83.8
296,43192,1116.0,40,2442,191,-1,52.5
296,43193,1072.8,40,2674,181,-1,55.0
296,43194,1047.6,40,3057,732,-1,97.5
296,43195,491.6,32,1748,581,-1,55.0
296,43196,489.7,32,1790,479,-1,27.5
296,43197,1095.3,40,2624,509,-1,35.0
296,43198,976.0,40,2711,7,1,102.5
296,43199,624.7,35,2015,273,-1,28.8
296,43200,1082.5,40,2320,158,-1,61.2
296,43201,978.2,40,2243,523,1,38.8
296,43202,360.0,29,1654,364,1,3.8
296,43203,1111.9,40,2299,353,-1,7.5
296,43204,1101.9,40,1999,339,-1,11.2
296,43205,995.2,40,2082,735,1,97.5
296,43206,227.9,25,1532,129,-1,68.8
296,43207,228.2,25,1637,659,-1,77.5
296,43208,739.3,37,2624,280,1,27.5
296,43209,476.5,33,1904,52,-1,90.0
296,43210,293.2,27,1672,317,1,17.5
296,43211,1067.0,40,2252,284,-1,26.2
296,43212,1086.2,40,2182,384,-1,0
296,43213,324.7,28,1530,556,-1,48.8
296,43214,1133.3,40,1973,306,1,20.0
296,43215,1091.3,40,2663,81,1,82.5
296,43216,732.1,37,2179,380,-1,0
296,43217,332.8,32,1751,372,1,1.2
296,43218,1093.6,40,2762,124,1,70.0
296,43219,1089.5,40,2263,475,1,26.2
296,43220,1088.6,40,2468,284,1,26.2
296,43221,1113.1,40,2262,171,1,57.5
296,43222,1014.2,40,2605,416,1,10.0
296,43223,166.8,23,1474,500,-1,32.5
296,43224,1092.8,40,2385,470,-1,25.0
296,43225,1107.4,40,2021,338,-1,11.2
296,43226,1075.8,40,2725,237,1,38.8
296,43227,762.3,37,2383,346,-1,8.8
296,43228,646.9,38,2927,194,1,51.2
296,43229,988.4,40,2886,511,1,36.2
296,43230,835.8,40,2694,192,1,51.2
296,43231,565.6,38,2764,362,-1,5.0
296,43232,516.0,34,1846,446,-1,17.5
296,43233,1111.3,40,2249,662,1,77.5
296,43234,1103.8,40,2900,437,1,15.0
296,43235,1113.5,40,2266,127,1,70.0
296,43236,1071.5,40,2907,660,-1,77.5
296,43237,1077.1,40,2587,746,-1,101.2
296,43238,1064.9,40,2082,511,-1,36.2
296,43239,1066.6,40,2400,588,1,57.5
